Date,Close,Open,High,Low,Vol.,Change %
"Nov 16, 1999",662.2,662.2,662.2,662.2,0,2.27%
"Nov 17, 1999",655.47,655.47,655.47,655.47,0,-1.02%
"Nov 18, 1999",681.41,681.41,681.41,681.41,0,3.96%
"Nov 19, 1999",688.78,688.78,688.78,688.78,0,1.08%
"Nov 22, 1999",693.48,693.48,693.48,693.48,0,0.68%
"Nov 23, 1999",687.75,687.75,687.75,687.75,0,-0.83%
"Nov 24, 1999",698.79,698.79,698.79,698.79,0,1.61%
"Nov 26, 1999",701.57,701.57,701.57,701.57,0,0.40%
"Nov 29, 1999",694.08,694.08,694.08,694.08,0,-1.07%
"Nov 30, 1999",673.12,673.12,673.12,673.12,0,-3.02%
"Dec 01, 1999",686.93,686.93,686.93,686.93,0,2.05%
"Dec 02, 1999",708.74,708.74,708.74,708.74,0,3.17%
"Dec 03, 1999",723.73,723.73,723.73,723.73,0,2.12%
"Dec 06, 1999",731.98,731.98,731.98,731.98,0,1.14%
"Dec 07, 1999",729.56,729.56,729.56,729.56,0,-0.33%
"Dec 08, 1999",725.74,725.74,725.74,725.74,0,-0.52%
"Dec 09, 1999",724.7,724.7,724.7,724.7,0,-0.14%
"Dec 10, 1999",730.27,730.27,730.27,730.27,0,0.77%
"Dec 13, 1999",735.48,735.48,735.48,735.48,0,0.71%
"Dec 14, 1999",717.53,717.53,717.53,717.53,0,-2.44%
"Dec 15, 1999",737.34,737.34,737.34,737.34,0,2.76%
"Dec 16, 1999",756.05,756.05,756.05,756.05,0,2.54%
"Dec 17, 1999",763.55,763.55,763.55,763.55,0,0.99%
"Dec 20, 1999",772.1,772.1,772.1,772.1,0,1.12%
"Dec 21, 1999",790.67,790.67,790.67,790.67,0,2.41%
"Dec 22, 1999",789.7,789.7,789.7,789.7,0,-0.12%
"Dec 23, 1999",796.01,796.01,796.01,796.01,0,0.80%
"Dec 27, 1999",801.23,801.23,801.23,801.23,0,0.66%
"Dec 28, 1999",794.35,794.35,794.35,794.35,0,-0.86%
"Dec 29, 1999",806.75,806.75,806.75,806.75,0,1.56%
"Dec 30, 1999",806.38,806.38,806.38,806.38,0,-0.05%
"Dec 31, 1999",807.44,807.44,807.44,807.44,0,0.13%
"Jan 03, 2000",829.18,829.18,829.18,829.18,0,2.69%
"Jan 04, 2000",783.43,783.43,783.43,783.43,0,-5.52%
"Jan 05, 2000",775.09,775.09,775.09,775.09,0,-1.06%
"Jan 06, 2000",744.37,744.37,744.37,744.37,0,-3.96%
"Jan 07, 2000",756.69,756.69,756.69,756.69,0,1.66%
"Jan 10, 2000",788.03,788.03,788.03,788.03,0,4.14%
"Jan 11, 2000",768.91,768.91,768.91,768.91,0,-2.43%
"Jan 12, 2000",755.71,755.71,755.71,755.71,0,-1.72%
"Jan 13, 2000",765.27,765.27,765.27,765.27,0,1.27%
"Jan 14, 2000",787.39,787.39,787.39,787.39,0,2.89%
"Jan 18, 2000",790.24,790.24,790.24,790.24,0,0.36%
"Jan 19, 2000",787.95,787.95,787.95,787.95,0,-0.29%
"Jan 20, 2000",795.74,795.74,795.74,795.74,0,0.99%
"Jan 21, 2000",795.6,795.6,795.6,795.6,0,-0.02%
"Jan 24, 2000",771.48,771.48,771.48,771.48,0,-3.03%
"Jan 25, 2000",788.95,788.95,788.95,788.95,0,2.26%
"Jan 26, 2000",760.28,760.28,760.28,760.28,0,-3.63%
"Jan 27, 2000",752.27,752.27,752.27,752.27,0,-1.05%
"Jan 28, 2000",726.4,726.4,726.4,726.4,0,-3.44%
"Jan 31, 2000",745.4,745.4,745.4,745.4,0,2.62%
"Feb 01, 2000",764.92,764.92,764.92,764.92,0,2.62%
"Feb 02, 2000",772.23,772.23,772.23,772.23,0,0.96%
"Feb 03, 2000",799.41,799.41,799.41,799.41,0,3.52%
"Feb 04, 2000",811.14,811.14,811.14,811.14,0,1.47%
"Feb 07, 2000",821.94,821.94,821.94,821.94,0,1.33%
"Feb 08, 2000",836.08,836.08,836.08,836.08,0,1.72%
"Feb 09, 2000",821.84,821.84,821.84,821.84,0,-1.70%
"Feb 10, 2000",842.87,842.87,842.87,842.87,0,2.56%
"Feb 11, 2000",815.15,815.15,815.15,815.15,0,-3.29%
"Feb 14, 2000",816.72,816.72,816.72,816.72,0,0.19%
"Feb 15, 2000",819.94,819.94,819.94,819.94,0,0.39%
"Feb 16, 2000",814.8,814.8,814.8,814.8,0,-0.63%
"Feb 17, 2000",833.26,833.26,833.26,833.26,0,2.27%
"Feb 18, 2000",804.52,804.52,804.52,804.52,0,-3.45%
"Feb 22, 2000",803.88,803.88,803.88,803.88,0,-0.08%
"Feb 23, 2000",834.35,834.35,834.35,834.35,0,3.79%
"Feb 24, 2000",849.56,849.56,849.56,849.56,0,1.82%
"Feb 25, 2000",836.41,836.41,836.41,836.41,0,-1.55%
"Feb 28, 2000",832.44,832.44,832.44,832.44,0,-0.47%
"Feb 29, 2000",845.94,845.94,845.94,845.94,0,1.62%
"Mar 01, 2000",857.32,857.32,857.32,857.32,0,1.35%
"Mar 02, 2000",859.01,859.01,859.01,859.01,0,0.20%
"Mar 03, 2000",889.01,889.01,889.01,889.01,0,3.49%
"Mar 06, 2000",886.81,886.81,886.81,886.81,0,-0.25%
"Mar 07, 2000",871.81,871.81,871.81,871.81,0,-1.69%
"Mar 08, 2000",878.89,878.89,878.89,878.89,0,0.81%
"Mar 09, 2000",910.4,910.4,910.4,910.4,0,3.59%
"Mar 10, 2000",908.28,908.28,908.28,908.28,0,-0.23%
"Mar 13, 2000",897.32,897.32,897.32,897.32,0,-1.21%
"Mar 14, 2000",873.56,873.56,873.56,873.56,0,-2.65%
"Mar 15, 2000",860.25,860.25,860.25,860.25,0,-1.52%
"Mar 16, 2000",884.13,884.13,884.13,884.13,0,2.78%
"Mar 17, 2000",911.58,911.58,911.58,911.58,0,3.10%
"Mar 20, 2000",907.94,907.94,907.94,907.94,0,-0.40%
"Mar 21, 2000",937.04,937.04,937.04,937.04,0,3.21%
"Mar 22, 2000",955.93,955.93,955.93,955.93,0,2.02%
"Mar 23, 2000",977.06,977.06,977.06,977.06,0,2.21%
"Mar 24, 2000",980.54,980.54,980.54,980.54,0,0.36%
"Mar 27, 2000",988.49,988.49,988.49,988.49,0,0.81%
"Mar 28, 2000",964.3,964.3,964.3,964.3,0,-2.45%
"Mar 29, 2000",935.77,935.77,935.77,935.77,0,-2.96%
"Mar 30, 2000",899.31,899.31,899.31,899.31,0,-3.90%
"Mar 31, 2000",916.71,916.71,916.71,916.71,0,1.93%
"Apr 03, 2000",874.25,874.25,874.25,874.25,0,-4.63%
"Apr 04, 2000",870.86,870.86,870.86,870.86,0,-0.39%
"Apr 05, 2000",878.11,878.11,878.11,878.11,0,0.83%
"Apr 06, 2000",888.9,888.9,888.9,888.9,0,1.23%
"Apr 07, 2000",924.95,924.95,924.95,924.95,0,4.06%
"Apr 10, 2000",887.22,887.22,887.22,887.22,0,-4.08%
"Apr 11, 2000",860.67,860.67,860.67,860.67,0,-2.99%
"Apr 12, 2000",801.86,801.86,801.86,801.86,0,-6.83%
"Apr 13, 2000",785.18,785.18,785.18,785.18,0,-2.08%
"Apr 14, 2000",726.16,726.16,726.16,726.16,0,-7.52%
"Apr 17, 2000",795.78,795.78,795.78,795.78,0,9.59%
"Apr 18, 2000",833.67,833.67,833.67,833.67,0,4.76%
"Apr 19, 2000",806.12,806.12,806.12,806.12,0,-3.30%
"Apr 20, 2000",800.24,800.24,800.24,800.24,0,-0.73%
"Apr 24, 2000",768.78,768.78,768.78,768.78,0,-3.93%
"Apr 25, 2000",816.57,816.57,816.57,816.57,0,6.22%
"Apr 26, 2000",807,807,807,807,0,-1.17%
"Apr 27, 2000",829.85,829.85,829.85,829.85,0,2.83%
"Apr 28, 2000",833.68,833.68,833.68,833.68,0,0.46%
"May 01, 2000",845.37,845.37,845.37,845.37,0,1.40%
"May 02, 2000",814.98,814.98,814.98,814.98,0,-3.59%
"May 03, 2000",795.23,795.23,795.23,795.23,0,-2.42%
"May 04, 2000",789.94,789.94,789.94,789.94,0,-0.67%
"May 05, 2000",810.48,810.48,810.48,810.48,0,2.60%
"May 08, 2000",778.65,778.65,778.65,778.65,0,-3.93%
"May 09, 2000",763.59,763.59,763.59,763.59,0,-1.93%
"May 10, 2000",719.38,719.38,719.38,719.38,0,-5.79%
"May 11, 2000",746.04,746.04,746.04,746.04,0,3.71%
"May 12, 2000",759.32,759.32,759.32,759.32,0,1.78%
"May 15, 2000",773.55,773.55,773.55,773.55,0,1.87%
"May 16, 2000",796.03,796.03,796.03,796.03,0,2.91%
"May 17, 2000",783.91,783.91,783.91,783.91,0,-1.52%
"May 18, 2000",762.56,762.56,762.56,762.56,0,-2.72%
"May 19, 2000",734.21,734.21,734.21,734.21,0,-3.72%
"May 22, 2000",730.22,730.22,730.22,730.22,0,-0.54%
"May 23, 2000",693.71,693.71,693.71,693.71,0,-5.00%
"May 24, 2000",721.6,721.6,721.6,721.6,0,4.02%
"May 25, 2000",709.52,709.52,709.52,709.52,0,-1.67%
"May 26, 2000",710.65,710.65,710.65,710.65,0,0.16%
"May 30, 2000",763.59,763.59,763.59,763.59,0,7.45%
"May 31, 2000",746.2,746.2,746.2,746.2,0,-2.28%
"Jun 01, 2000",782.39,782.39,782.39,782.39,0,4.85%
"Jun 02, 2000",822.22,822.22,822.22,822.22,0,5.09%
"Jun 05, 2000",823.3,823.3,823.3,823.3,0,0.13%
"Jun 06, 2000",808.48,808.48,808.48,808.48,0,-1.80%
"Jun 07, 2000",826.05,826.05,826.05,826.05,0,2.17%
"Jun 08, 2000",824.6,824.6,824.6,824.6,0,-0.18%
"Jun 09, 2000",826.06,826.06,826.06,826.06,0,0.18%
"Jun 12, 2000",807.21,807.21,807.21,807.21,0,-2.28%
"Jun 13, 2000",826.67,826.67,826.67,826.67,0,2.41%
"Jun 14, 2000",814.19,814.19,814.19,814.19,0,-1.51%
"Jun 15, 2000",831.91,831.91,831.91,831.91,0,2.18%
"Jun 16, 2000",833.82,833.82,833.82,833.82,0,0.23%
"Jun 19, 2000",864.05,864.05,864.05,864.05,0,3.63%
"Jun 20, 2000",864.62,864.62,864.62,864.62,0,0.07%
"Jun 21, 2000",873,873,873,873,0,0.97%
"Jun 22, 2000",843.41,843.41,843.41,843.41,0,-3.39%
"Jun 23, 2000",825.23,825.23,825.23,825.23,0,-2.16%
"Jun 26, 2000",835.47,835.47,835.47,835.47,0,1.24%
"Jun 27, 2000",820.97,820.97,820.97,820.97,0,-1.74%
"Jun 28, 2000",832.12,832.12,832.12,832.12,0,1.36%
"Jun 29, 2000",813.82,813.82,813.82,813.82,0,-2.20%
"Jun 30, 2000",831.85,831.85,831.85,831.85,0,2.22%
"Jul 03, 2000",839.32,839.32,839.32,839.32,0,0.90%
"Jul 05, 2000",800.81,800.81,800.81,800.81,0,-4.59%
"Jul 06, 2000",817.57,817.57,817.57,817.57,0,2.09%
"Jul 07, 2000",835.35,835.35,835.35,835.35,0,2.17%
"Jul 10, 2000",822.42,822.42,822.42,822.42,0,-1.55%
"Jul 11, 2000",817.73,817.73,817.73,817.73,0,-0.57%
"Jul 12, 2000",843.46,843.46,843.46,843.46,0,3.15%
"Jul 13, 2000",858.96,858.96,858.96,858.96,0,1.84%
"Jul 14, 2000",879.08,879.08,879.08,879.08,0,2.34%
"Jul 17, 2000",887.77,887.77,887.77,887.77,0,0.99%
"Jul 18, 2000",865.46,865.46,865.46,865.46,0,-2.51%
"Jul 19, 2000",846.86,846.86,846.86,846.86,0,-2.15%
"Jul 20, 2000",864.13,864.13,864.13,864.13,0,2.04%
"Jul 21, 2000",841.77,841.77,841.77,841.77,0,-2.59%
"Jul 24, 2000",822.41,822.41,822.41,822.41,0,-2.30%
"Jul 25, 2000",837.37,837.37,837.37,837.37,0,1.82%
"Jul 26, 2000",824.91,824.91,824.91,824.91,0,-1.49%
"Jul 27, 2000",803.29,803.29,803.29,803.29,0,-2.62%
"Jul 28, 2000",772.8,772.8,772.8,772.8,0,-3.80%
"Jul 31, 2000",792.1,792.1,792.1,792.1,0,2.50%
"Aug 01, 2000",775.81,775.81,775.81,775.81,0,-2.06%
"Aug 02, 2000",769.76,769.76,769.76,769.76,0,-0.78%
"Aug 03, 2000",788.38,788.38,788.38,788.38,0,2.42%
"Aug 04, 2000",790.07,790.07,790.07,790.07,0,0.21%
"Aug 07, 2000",807.44,807.44,807.44,807.44,0,2.20%
"Aug 08, 2000",810.94,810.94,810.94,810.94,0,0.43%
"Aug 09, 2000",814.82,814.82,814.82,814.82,0,0.48%
"Aug 10, 2000",796.69,796.69,796.69,796.69,0,-2.23%
"Aug 11, 2000",799.61,799.61,799.61,799.61,0,0.37%
"Aug 14, 2000",817.04,817.04,817.04,817.04,0,2.18%
"Aug 15, 2000",819.59,819.59,819.59,819.59,0,0.31%
"Aug 16, 2000",822.21,822.21,822.21,822.21,0,0.32%
"Aug 17, 2000",839.39,839.39,839.39,839.39,0,2.09%
"Aug 18, 2000",842.23,842.23,842.23,842.23,0,0.34%
"Aug 21, 2000",846.23,846.23,846.23,846.23,0,0.47%
"Aug 22, 2000",846.46,846.46,846.46,846.46,0,0.03%
"Aug 23, 2000",857.08,857.08,857.08,857.08,0,1.25%
"Aug 24, 2000",864.24,864.24,864.24,864.24,0,0.84%
"Aug 25, 2000",857.88,857.88,857.88,857.88,0,-0.74%
"Aug 28, 2000",866.6,866.6,866.6,866.6,0,1.02%
"Aug 29, 2000",869.41,869.41,869.41,869.41,0,0.32%
"Aug 30, 2000",864.25,864.25,864.25,864.25,0,-0.59%
"Aug 31, 2000",880.71,880.71,880.71,880.71,0,1.90%
"Sep 01, 2000",882.2,882.2,882.2,882.2,0,0.17%
"Sep 05, 2000",860.29,860.29,860.29,860.29,0,-2.48%
"Sep 06, 2000",834.98,834.98,834.98,834.98,0,-2.94%
"Sep 07, 2000",853.88,853.88,853.88,853.88,0,2.26%
"Sep 08, 2000",824.98,824.98,824.98,824.98,0,-3.38%
"Sep 11, 2000",801.84,801.84,801.84,801.84,0,-2.80%
"Sep 12, 2000",786.37,786.37,786.37,786.37,0,-1.93%
"Sep 13, 2000",793.54,793.54,793.54,793.54,0,0.91%
"Sep 14, 2000",799.78,799.78,799.78,799.78,0,0.79%
"Sep 15, 2000",787.8,787.8,787.8,787.8,0,-1.50%
"Sep 18, 2000",770.24,770.24,770.24,770.24,0,-2.23%
"Sep 19, 2000",803.01,803.01,803.01,803.01,0,4.25%
"Sep 20, 2000",808.9,808.9,808.9,808.9,0,0.73%
"Sep 21, 2000",791.55,791.55,791.55,791.55,0,-2.14%
"Sep 22, 2000",769.25,769.25,769.25,769.25,0,-2.82%
"Sep 25, 2000",749.12,749.12,749.12,749.12,0,-2.62%
"Sep 26, 2000",737.21,737.21,737.21,737.21,0,-1.59%
"Sep 27, 2000",728.06,728.06,728.06,728.06,0,-1.24%
"Sep 28, 2000",752.25,752.25,752.25,752.25,0,3.32%
"Sep 29, 2000",715.78,715.78,715.78,715.78,0,-4.85%
"Oct 02, 2000",712.16,712.16,712.16,712.16,0,-0.51%
"Oct 03, 2000",691.9,691.9,691.9,691.9,0,-2.84%
"Oct 04, 2000",711.94,711.94,711.94,711.94,0,2.90%
"Oct 05, 2000",702.58,702.58,702.58,702.58,0,-1.31%
"Oct 06, 2000",685.62,685.62,685.62,685.62,0,-2.41%
