,Date,Close,Open,High,Low,Vol.,Change %
2501,"Aug 05, 1999",557.3,557.3,557.3,557.3,0,0.89%
2502,"Aug 06, 1999",556.97,556.97,556.97,556.97,0,-0.06%
2503,"Aug 09, 1999",554.14,554.14,554.14,554.14,0,-0.51%
2504,"Aug 10, 1999",543.6,543.6,543.6,543.6,0,-1.90%
2505,"Aug 11, 1999",565.26,565.26,565.26,565.26,0,3.98%
2506,"Aug 12, 1999",554.46,554.46,554.46,554.46,0,-1.91%
2507,"Aug 13, 1999",574.84,574.84,574.84,574.84,0,3.68%
2508,"Aug 16, 1999",578.04,578.04,578.04,578.04,0,0.56%
2509,"Aug 17, 1999",578.19,578.19,578.19,578.19,0,0.03%
2510,"Aug 18, 1999",572.95,572.95,572.95,572.95,0,-0.91%
2511,"Aug 19, 1999",567.15,567.15,567.15,567.15,0,-1.01%
2512,"Aug 20, 1999",572.76,572.76,572.76,572.76,0,0.99%
2513,"Aug 23, 1999",587.36,587.36,587.36,587.36,0,2.55%
2514,"Aug 24, 1999",596.36,596.36,596.36,596.36,0,1.53%
2515,"Aug 25, 1999",610.41,610.41,610.41,610.41,0,2.36%
2516,"Aug 26, 1999",600.98,600.98,600.98,600.98,0,-1.54%
2517,"Aug 27, 1999",600.39,600.39,600.39,600.39,0,-0.10%
2518,"Aug 30, 1999",591.14,591.14,591.14,591.14,0,-1.54%
2519,"Aug 31, 1999",597.16,597.16,597.16,597.16,0,1.02%
2520,"Sep 01, 1999",598.88,598.88,598.88,598.88,0,0.29%
2521,"Sep 02, 1999",598.36,598.36,598.36,598.36,0,-0.09%
2522,"Sep 03, 1999",622.64,622.64,622.64,622.64,0,4.06%
2523,"Sep 07, 1999",623.16,623.16,623.16,623.16,0,0.08%
2524,"Sep 08, 1999",614.76,614.76,614.76,614.76,0,-1.35%
2525,"Sep 09, 1999",624.03,624.03,624.03,624.03,0,1.51%
2526,"Sep 10, 1999",632.62,632.62,632.62,632.62,0,1.38%
2527,"Sep 13, 1999",621.41,621.41,621.41,621.41,0,-1.77%
2528,"Sep 14, 1999",628.24,628.24,628.24,628.24,0,1.10%
2529,"Sep 15, 1999",612.83,612.83,612.83,612.83,0,-2.45%
2530,"Sep 16, 1999",614.48,614.48,614.48,614.48,0,0.27%
2531,"Sep 17, 1999",625.22,625.22,625.22,625.22,0,1.75%
2532,"Sep 20, 1999",631.18,631.18,631.18,631.18,0,0.95%
2533,"Sep 21, 1999",612.63,612.63,612.63,612.63,0,-2.94%
2534,"Sep 22, 1999",617.78,617.78,617.78,617.78,0,0.84%
2535,"Sep 23, 1999",591.64,591.64,591.64,591.64,0,-4.23%
2536,"Sep 24, 1999",593.68,593.68,593.68,593.68,0,0.34%
2537,"Sep 27, 1999",600.67,600.67,600.67,600.67,0,1.18%
2538,"Sep 28, 1999",604.34,604.34,604.34,604.34,0,0.61%
2539,"Sep 29, 1999",590.44,590.44,590.44,590.44,0,-2.30%
2540,"Sep 30, 1999",594.47,594.47,594.47,594.47,0,0.68%
2541,"Oct 01, 1999",592.26,592.26,592.26,592.26,0,-0.37%
2542,"Oct 04, 1999",605.9,605.9,605.9,605.9,0,2.30%
2543,"Oct 05, 1999",610.13,610.13,610.13,610.13,0,0.70%
2544,"Oct 06, 1999",616.16,616.16,616.16,616.16,0,0.99%
2545,"Oct 07, 1999",608.79,608.79,608.79,608.79,0,-1.20%
2546,"Oct 08, 1999",609.51,609.51,609.51,609.51,0,0.12%
2547,"Oct 11, 1999",614.33,614.33,614.33,614.33,0,0.79%
2548,"Oct 12, 1999",604.24,604.24,604.24,604.24,0,-1.64%
2549,"Oct 13, 1999",587.77,587.77,587.77,587.77,0,-2.73%
2550,"Oct 14, 1999",586.67,586.67,586.67,586.67,0,-0.19%
2551,"Oct 15, 1999",572.14,572.14,572.14,572.14,0,-2.48%
2552,"Oct 18, 1999",563.1,563.1,563.1,563.1,0,-1.58%
2553,"Oct 19, 1999",552.71,552.71,552.71,552.71,0,-1.85%
2554,"Oct 20, 1999",577.88,577.88,577.88,577.88,0,4.55%
2555,"Oct 21, 1999",566.88,566.88,566.88,566.88,0,-1.90%
2556,"Oct 22, 1999",568.34,568.34,568.34,568.34,0,0.26%
2557,"Oct 25, 1999",568.96,568.96,568.96,568.96,0,0.11%
2558,"Oct 26, 1999",572.92,572.92,572.92,572.92,0,0.70%
2559,"Oct 27, 1999",568.25,568.25,568.25,568.25,0,-0.82%
2560,"Oct 28, 1999",580.21,580.21,580.21,580.21,0,2.10%
2561,"Oct 29, 1999",605,605,605,605,0,4.27%
2562,"Nov 01, 1999",605.76,605.76,605.76,605.76,0,0.13%
2563,"Nov 02, 1999",606.02,606.02,606.02,606.02,0,0.04%
2564,"Nov 03, 1999",615.33,615.33,615.33,615.33,0,1.54%
2565,"Nov 04, 1999",621.92,621.92,621.92,621.92,0,1.07%
2566,"Nov 05, 1999",629.38,629.38,629.38,629.38,0,1.20%
2567,"Nov 08, 1999",635.81,635.81,635.81,635.81,0,1.02%
2568,"Nov 09, 1999",631.25,631.25,631.25,631.25,0,-0.72%
2569,"Nov 10, 1999",642.52,642.52,642.52,642.52,0,1.79%
2570,"Nov 11, 1999",655.44,655.44,655.44,655.44,0,2.01%
2571,"Nov 12, 1999",655.1,655.1,655.1,655.1,0,-0.05%
2572,"Nov 15, 1999",647.48,647.48,647.48,647.48,0,-1.16%
2573,"Nov 16, 1999",662.2,662.2,662.2,662.2,0,2.27%
2574,"Nov 17, 1999",655.47,655.47,655.47,655.47,0,-1.02%
2575,"Nov 18, 1999",681.41,681.41,681.41,681.41,0,3.96%
2576,"Nov 19, 1999",688.78,688.78,688.78,688.78,0,1.08%
2577,"Nov 22, 1999",693.48,693.48,693.48,693.48,0,0.68%
2578,"Nov 23, 1999",687.75,687.75,687.75,687.75,0,-0.83%
2579,"Nov 24, 1999",698.79,698.79,698.79,698.79,0,1.61%
2580,"Nov 26, 1999",701.57,701.57,701.57,701.57,0,0.40%
2581,"Nov 29, 1999",694.08,694.08,694.08,694.08,0,-1.07%
2582,"Nov 30, 1999",673.12,673.12,673.12,673.12,0,-3.02%
2583,"Dec 01, 1999",686.93,686.93,686.93,686.93,0,2.05%
2584,"Dec 02, 1999",708.74,708.74,708.74,708.74,0,3.17%
2585,"Dec 03, 1999",723.73,723.73,723.73,723.73,0,2.12%
2586,"Dec 06, 1999",731.98,731.98,731.98,731.98,0,1.14%
2587,"Dec 07, 1999",729.56,729.56,729.56,729.56,0,-0.33%
2588,"Dec 08, 1999",725.74,725.74,725.74,725.74,0,-0.52%
2589,"Dec 09, 1999",724.7,724.7,724.7,724.7,0,-0.14%
2590,"Dec 10, 1999",730.27,730.27,730.27,730.27,0,0.77%
2591,"Dec 13, 1999",735.48,735.48,735.48,735.48,0,0.71%
2592,"Dec 14, 1999",717.53,717.53,717.53,717.53,0,-2.44%
2593,"Dec 15, 1999",737.34,737.34,737.34,737.34,0,2.76%
2594,"Dec 16, 1999",756.05,756.05,756.05,756.05,0,2.54%
2595,"Dec 17, 1999",763.55,763.55,763.55,763.55,0,0.99%
2596,"Dec 20, 1999",772.1,772.1,772.1,772.1,0,1.12%
2597,"Dec 21, 1999",790.67,790.67,790.67,790.67,0,2.41%
2598,"Dec 22, 1999",789.7,789.7,789.7,789.7,0,-0.12%
2599,"Dec 23, 1999",796.01,796.01,796.01,796.01,0,0.80%
2600,"Dec 27, 1999",801.23,801.23,801.23,801.23,0,0.66%
2601,"Dec 28, 1999",794.35,794.35,794.35,794.35,0,-0.86%
2602,"Dec 29, 1999",806.75,806.75,806.75,806.75,0,1.56%
2603,"Dec 30, 1999",806.38,806.38,806.38,806.38,0,-0.05%
2604,"Dec 31, 1999",807.44,807.44,807.44,807.44,0,0.13%
2605,"Jan 03, 2000",829.18,829.18,829.18,829.18,0,2.69%
2606,"Jan 04, 2000",783.43,783.43,783.43,783.43,0,-5.52%
2607,"Jan 05, 2000",775.09,775.09,775.09,775.09,0,-1.06%
2608,"Jan 06, 2000",744.37,744.37,744.37,744.37,0,-3.96%
2609,"Jan 07, 2000",756.69,756.69,756.69,756.69,0,1.66%
2610,"Jan 10, 2000",788.03,788.03,788.03,788.03,0,4.14%
2611,"Jan 11, 2000",768.91,768.91,768.91,768.91,0,-2.43%
2612,"Jan 12, 2000",755.71,755.71,755.71,755.71,0,-1.72%
2613,"Jan 13, 2000",765.27,765.27,765.27,765.27,0,1.27%
2614,"Jan 14, 2000",787.39,787.39,787.39,787.39,0,2.89%
2615,"Jan 18, 2000",790.24,790.24,790.24,790.24,0,0.36%
2616,"Jan 19, 2000",787.95,787.95,787.95,787.95,0,-0.29%
2617,"Jan 20, 2000",795.74,795.74,795.74,795.74,0,0.99%
2618,"Jan 21, 2000",795.6,795.6,795.6,795.6,0,-0.02%
2619,"Jan 24, 2000",771.48,771.48,771.48,771.48,0,-3.03%
2620,"Jan 25, 2000",788.95,788.95,788.95,788.95,0,2.26%
2621,"Jan 26, 2000",760.28,760.28,760.28,760.28,0,-3.63%
2622,"Jan 27, 2000",752.27,752.27,752.27,752.27,0,-1.05%
2623,"Jan 28, 2000",726.4,726.4,726.4,726.4,0,-3.44%
2624,"Jan 31, 2000",745.4,745.4,745.4,745.4,0,2.62%
2625,"Feb 01, 2000",764.92,764.92,764.92,764.92,0,2.62%
2626,"Feb 02, 2000",772.23,772.23,772.23,772.23,0,0.96%
2627,"Feb 03, 2000",799.41,799.41,799.41,799.41,0,3.52%
2628,"Feb 04, 2000",811.14,811.14,811.14,811.14,0,1.47%
2629,"Feb 07, 2000",821.94,821.94,821.94,821.94,0,1.33%
2630,"Feb 08, 2000",836.08,836.08,836.08,836.08,0,1.72%
2631,"Feb 09, 2000",821.84,821.84,821.84,821.84,0,-1.70%
2632,"Feb 10, 2000",842.87,842.87,842.87,842.87,0,2.56%
2633,"Feb 11, 2000",815.15,815.15,815.15,815.15,0,-3.29%
2634,"Feb 14, 2000",816.72,816.72,816.72,816.72,0,0.19%
2635,"Feb 15, 2000",819.94,819.94,819.94,819.94,0,0.39%
2636,"Feb 16, 2000",814.8,814.8,814.8,814.8,0,-0.63%
2637,"Feb 17, 2000",833.26,833.26,833.26,833.26,0,2.27%
2638,"Feb 18, 2000",804.52,804.52,804.52,804.52,0,-3.45%
2639,"Feb 22, 2000",803.88,803.88,803.88,803.88,0,-0.08%
2640,"Feb 23, 2000",834.35,834.35,834.35,834.35,0,3.79%
2641,"Feb 24, 2000",849.56,849.56,849.56,849.56,0,1.82%
2642,"Feb 25, 2000",836.41,836.41,836.41,836.41,0,-1.55%
2643,"Feb 28, 2000",832.44,832.44,832.44,832.44,0,-0.47%
2644,"Feb 29, 2000",845.94,845.94,845.94,845.94,0,1.62%
2645,"Mar 01, 2000",857.32,857.32,857.32,857.32,0,1.35%
2646,"Mar 02, 2000",859.01,859.01,859.01,859.01,0,0.20%
2647,"Mar 03, 2000",889.01,889.01,889.01,889.01,0,3.49%
2648,"Mar 06, 2000",886.81,886.81,886.81,886.81,0,-0.25%
2649,"Mar 07, 2000",871.81,871.81,871.81,871.81,0,-1.69%
2650,"Mar 08, 2000",878.89,878.89,878.89,878.89,0,0.81%
2651,"Mar 09, 2000",910.4,910.4,910.4,910.4,0,3.59%
2652,"Mar 10, 2000",908.28,908.28,908.28,908.28,0,-0.23%
2653,"Mar 13, 2000",897.32,897.32,897.32,897.32,0,-1.21%
2654,"Mar 14, 2000",873.56,873.56,873.56,873.56,0,-2.65%
2655,"Mar 15, 2000",860.25,860.25,860.25,860.25,0,-1.52%
2656,"Mar 16, 2000",884.13,884.13,884.13,884.13,0,2.78%
2657,"Mar 17, 2000",911.58,911.58,911.58,911.58,0,3.10%
2658,"Mar 20, 2000",907.94,907.94,907.94,907.94,0,-0.40%
2659,"Mar 21, 2000",937.04,937.04,937.04,937.04,0,3.21%
2660,"Mar 22, 2000",955.93,955.93,955.93,955.93,0,2.02%
2661,"Mar 23, 2000",977.06,977.06,977.06,977.06,0,2.21%
2662,"Mar 24, 2000",980.54,980.54,980.54,980.54,0,0.36%
2663,"Mar 27, 2000",988.49,988.49,988.49,988.49,0,0.81%
2664,"Mar 28, 2000",964.3,964.3,964.3,964.3,0,-2.45%
2665,"Mar 29, 2000",935.77,935.77,935.77,935.77,0,-2.96%
2666,"Mar 30, 2000",899.31,899.31,899.31,899.31,0,-3.90%
2667,"Mar 31, 2000",916.71,916.71,916.71,916.71,0,1.93%
2668,"Apr 03, 2000",874.25,874.25,874.25,874.25,0,-4.63%
2669,"Apr 04, 2000",870.86,870.86,870.86,870.86,0,-0.39%
2670,"Apr 05, 2000",878.11,878.11,878.11,878.11,0,0.83%
2671,"Apr 06, 2000",888.9,888.9,888.9,888.9,0,1.23%
2672,"Apr 07, 2000",924.95,924.95,924.95,924.95,0,4.06%
2673,"Apr 10, 2000",887.22,887.22,887.22,887.22,0,-4.08%
2674,"Apr 11, 2000",860.67,860.67,860.67,860.67,0,-2.99%
2675,"Apr 12, 2000",801.86,801.86,801.86,801.86,0,-6.83%
2676,"Apr 13, 2000",785.18,785.18,785.18,785.18,0,-2.08%
2677,"Apr 14, 2000",726.16,726.16,726.16,726.16,0,-7.52%
2678,"Apr 17, 2000",795.78,795.78,795.78,795.78,0,9.59%
2679,"Apr 18, 2000",833.67,833.67,833.67,833.67,0,4.76%
2680,"Apr 19, 2000",806.12,806.12,806.12,806.12,0,-3.30%
2681,"Apr 20, 2000",800.24,800.24,800.24,800.24,0,-0.73%
2682,"Apr 24, 2000",768.78,768.78,768.78,768.78,0,-3.93%
2683,"Apr 25, 2000",816.57,816.57,816.57,816.57,0,6.22%
2684,"Apr 26, 2000",807,807,807,807,0,-1.17%
2685,"Apr 27, 2000",829.85,829.85,829.85,829.85,0,2.83%
2686,"Apr 28, 2000",833.68,833.68,833.68,833.68,0,0.46%
2687,"May 01, 2000",845.37,845.37,845.37,845.37,0,1.40%
2688,"May 02, 2000",814.98,814.98,814.98,814.98,0,-3.59%
2689,"May 03, 2000",795.23,795.23,795.23,795.23,0,-2.42%
2690,"May 04, 2000",789.94,789.94,789.94,789.94,0,-0.67%
2691,"May 05, 2000",810.48,810.48,810.48,810.48,0,2.60%
2692,"May 08, 2000",778.65,778.65,778.65,778.65,0,-3.93%
2693,"May 09, 2000",763.59,763.59,763.59,763.59,0,-1.93%
2694,"May 10, 2000",719.38,719.38,719.38,719.38,0,-5.79%
2695,"May 11, 2000",746.04,746.04,746.04,746.04,0,3.71%
2696,"May 12, 2000",759.32,759.32,759.32,759.32,0,1.78%
2697,"May 15, 2000",773.55,773.55,773.55,773.55,0,1.87%
2698,"May 16, 2000",796.03,796.03,796.03,796.03,0,2.91%
2699,"May 17, 2000",783.91,783.91,783.91,783.91,0,-1.52%
2700,"May 18, 2000",762.56,762.56,762.56,762.56,0,-2.72%
2701,"May 19, 2000",734.21,734.21,734.21,734.21,0,-3.72%
2702,"May 22, 2000",730.22,730.22,730.22,730.22,0,-0.54%
2703,"May 23, 2000",693.71,693.71,693.71,693.71,0,-5.00%
2704,"May 24, 2000",721.6,721.6,721.6,721.6,0,4.02%
2705,"May 25, 2000",709.52,709.52,709.52,709.52,0,-1.67%
2706,"May 26, 2000",710.65,710.65,710.65,710.65,0,0.16%
2707,"May 30, 2000",763.59,763.59,763.59,763.59,0,7.45%
2708,"May 31, 2000",746.2,746.2,746.2,746.2,0,-2.28%
2709,"Jun 01, 2000",782.39,782.39,782.39,782.39,0,4.85%
2710,"Jun 02, 2000",822.22,822.22,822.22,822.22,0,5.09%
2711,"Jun 05, 2000",823.3,823.3,823.3,823.3,0,0.13%
2712,"Jun 06, 2000",808.48,808.48,808.48,808.48,0,-1.80%
2713,"Jun 07, 2000",826.05,826.05,826.05,826.05,0,2.17%
2714,"Jun 08, 2000",824.6,824.6,824.6,824.6,0,-0.18%
2715,"Jun 09, 2000",826.06,826.06,826.06,826.06,0,0.18%
2716,"Jun 12, 2000",807.21,807.21,807.21,807.21,0,-2.28%
2717,"Jun 13, 2000",826.67,826.67,826.67,826.67,0,2.41%
2718,"Jun 14, 2000",814.19,814.19,814.19,814.19,0,-1.51%
2719,"Jun 15, 2000",831.91,831.91,831.91,831.91,0,2.18%
2720,"Jun 16, 2000",833.82,833.82,833.82,833.82,0,0.23%
2721,"Jun 19, 2000",864.05,864.05,864.05,864.05,0,3.63%
2722,"Jun 20, 2000",864.62,864.62,864.62,864.62,0,0.07%
2723,"Jun 21, 2000",873,873,873,873,0,0.97%
2724,"Jun 22, 2000",843.41,843.41,843.41,843.41,0,-3.39%
2725,"Jun 23, 2000",825.23,825.23,825.23,825.23,0,-2.16%
2726,"Jun 26, 2000",835.47,835.47,835.47,835.47,0,1.24%
2727,"Jun 27, 2000",820.97,820.97,820.97,820.97,0,-1.74%
2728,"Jun 28, 2000",832.12,832.12,832.12,832.12,0,1.36%
2729,"Jun 29, 2000",813.82,813.82,813.82,813.82,0,-2.20%
2730,"Jun 30, 2000",831.85,831.85,831.85,831.85,0,2.22%
2731,"Jul 03, 2000",839.32,839.32,839.32,839.32,0,0.90%
2732,"Jul 05, 2000",800.81,800.81,800.81,800.81,0,-4.59%
2733,"Jul 06, 2000",817.57,817.57,817.57,817.57,0,2.09%
2734,"Jul 07, 2000",835.35,835.35,835.35,835.35,0,2.17%
2735,"Jul 10, 2000",822.42,822.42,822.42,822.42,0,-1.55%
2736,"Jul 11, 2000",817.73,817.73,817.73,817.73,0,-0.57%
2737,"Jul 12, 2000",843.46,843.46,843.46,843.46,0,3.15%
2738,"Jul 13, 2000",858.96,858.96,858.96,858.96,0,1.84%
2739,"Jul 14, 2000",879.08,879.08,879.08,879.08,0,2.34%
2740,"Jul 17, 2000",887.77,887.77,887.77,887.77,0,0.99%
2741,"Jul 18, 2000",865.46,865.46,865.46,865.46,0,-2.51%
2742,"Jul 19, 2000",846.86,846.86,846.86,846.86,0,-2.15%
2743,"Jul 20, 2000",864.13,864.13,864.13,864.13,0,2.04%
2744,"Jul 21, 2000",841.77,841.77,841.77,841.77,0,-2.59%
2745,"Jul 24, 2000",822.41,822.41,822.41,822.41,0,-2.30%
2746,"Jul 25, 2000",837.37,837.37,837.37,837.37,0,1.82%
2747,"Jul 26, 2000",824.91,824.91,824.91,824.91,0,-1.49%
2748,"Jul 27, 2000",803.29,803.29,803.29,803.29,0,-2.62%
2749,"Jul 28, 2000",772.8,772.8,772.8,772.8,0,-3.80%
2750,"Jul 31, 2000",792.1,792.1,792.1,792.1,0,2.50%
2751,"Aug 01, 2000",775.81,775.81,775.81,775.81,0,-2.06%
2752,"Aug 02, 2000",769.76,769.76,769.76,769.76,0,-0.78%
2753,"Aug 03, 2000",788.38,788.38,788.38,788.38,0,2.42%
2754,"Aug 04, 2000",790.07,790.07,790.07,790.07,0,0.21%
2755,"Aug 07, 2000",807.44,807.44,807.44,807.44,0,2.20%
2756,"Aug 08, 2000",810.94,810.94,810.94,810.94,0,0.43%
2757,"Aug 09, 2000",814.82,814.82,814.82,814.82,0,0.48%
2758,"Aug 10, 2000",796.69,796.69,796.69,796.69,0,-2.23%
2759,"Aug 11, 2000",799.61,799.61,799.61,799.61,0,0.37%
2760,"Aug 14, 2000",817.04,817.04,817.04,817.04,0,2.18%
2761,"Aug 15, 2000",819.59,819.59,819.59,819.59,0,0.31%
2762,"Aug 16, 2000",822.21,822.21,822.21,822.21,0,0.32%
2763,"Aug 17, 2000",839.39,839.39,839.39,839.39,0,2.09%
2764,"Aug 18, 2000",842.23,842.23,842.23,842.23,0,0.34%
2765,"Aug 21, 2000",846.23,846.23,846.23,846.23,0,0.47%
2766,"Aug 22, 2000",846.46,846.46,846.46,846.46,0,0.03%
2767,"Aug 23, 2000",857.08,857.08,857.08,857.08,0,1.25%
2768,"Aug 24, 2000",864.24,864.24,864.24,864.24,0,0.84%
2769,"Aug 25, 2000",857.88,857.88,857.88,857.88,0,-0.74%
2770,"Aug 28, 2000",866.6,866.6,866.6,866.6,0,1.02%
2771,"Aug 29, 2000",869.41,869.41,869.41,869.41,0,0.32%
2772,"Aug 30, 2000",864.25,864.25,864.25,864.25,0,-0.59%
2773,"Aug 31, 2000",880.71,880.71,880.71,880.71,0,1.90%
2774,"Sep 01, 2000",882.2,882.2,882.2,882.2,0,0.17%
2775,"Sep 05, 2000",860.29,860.29,860.29,860.29,0,-2.48%
2776,"Sep 06, 2000",834.98,834.98,834.98,834.98,0,-2.94%
2777,"Sep 07, 2000",853.88,853.88,853.88,853.88,0,2.26%
2778,"Sep 08, 2000",824.98,824.98,824.98,824.98,0,-3.38%
2779,"Sep 11, 2000",801.84,801.84,801.84,801.84,0,-2.80%
2780,"Sep 12, 2000",786.37,786.37,786.37,786.37,0,-1.93%
2781,"Sep 13, 2000",793.54,793.54,793.54,793.54,0,0.91%
2782,"Sep 14, 2000",799.78,799.78,799.78,799.78,0,0.79%
2783,"Sep 15, 2000",787.8,787.8,787.8,787.8,0,-1.50%
2784,"Sep 18, 2000",770.24,770.24,770.24,770.24,0,-2.23%
2785,"Sep 19, 2000",803.01,803.01,803.01,803.01,0,4.25%
2786,"Sep 20, 2000",808.9,808.9,808.9,808.9,0,0.73%
2787,"Sep 21, 2000",791.55,791.55,791.55,791.55,0,-2.14%
2788,"Sep 22, 2000",769.25,769.25,769.25,769.25,0,-2.82%
2789,"Sep 25, 2000",749.12,749.12,749.12,749.12,0,-2.62%
2790,"Sep 26, 2000",737.21,737.21,737.21,737.21,0,-1.59%
2791,"Sep 27, 2000",728.06,728.06,728.06,728.06,0,-1.24%
2792,"Sep 28, 2000",752.25,752.25,752.25,752.25,0,3.32%
2793,"Sep 29, 2000",715.78,715.78,715.78,715.78,0,-4.85%
2794,"Oct 02, 2000",712.16,712.16,712.16,712.16,0,-0.51%
2795,"Oct 03, 2000",691.9,691.9,691.9,691.9,0,-2.84%
2796,"Oct 04, 2000",711.94,711.94,711.94,711.94,0,2.90%
2797,"Oct 05, 2000",702.58,702.58,702.58,702.58,0,-1.31%
2798,"Oct 06, 2000",685.62,685.62,685.62,685.62,0,-2.41%
2799,"Oct 09, 2000",681.43,681.43,681.43,681.43,0,-0.61%
2800,"Oct 10, 2000",658.42,658.42,658.42,658.42,0,-3.38%
2801,"Oct 11, 2000",637.29,637.29,637.29,637.29,0,-3.21%
2802,"Oct 12, 2000",620.74,620.74,620.74,620.74,0,-2.60%
2803,"Oct 13, 2000",675.81,675.81,675.81,675.81,0,8.87%
2804,"Oct 16, 2000",665.91,665.91,665.91,665.91,0,-1.46%
2805,"Oct 17, 2000",648.22,648.22,648.22,648.22,0,-2.66%
2806,"Oct 18, 2000",634.31,634.31,634.31,634.31,0,-2.15%
2807,"Oct 19, 2000",693.58,693.58,693.58,693.58,0,9.34%
2808,"Oct 20, 2000",707.7,707.7,707.7,707.7,0,2.04%
2809,"Oct 23, 2000",699.8,699.8,699.8,699.8,0,-1.12%
2810,"Oct 24, 2000",681.21,681.21,681.21,681.21,0,-2.66%
2811,"Oct 25, 2000",632.01,632.01,632.01,632.01,0,-7.22%
2812,"Oct 26, 2000",646.45,646.45,646.45,646.45,0,2.28%
2813,"Oct 27, 2000",653.04,653.04,653.04,653.04,0,1.02%
2814,"Oct 30, 2000",639.47,639.47,639.47,639.47,0,-2.08%
2815,"Oct 31, 2000",674.3,674.3,674.3,674.3,0,5.45%
2816,"Nov 01, 2000",664.95,664.95,664.95,664.95,0,-1.39%
2817,"Nov 02, 2000",682.76,682.76,682.76,682.76,0,2.68%
2818,"Nov 03, 2000",688.58,688.58,688.58,688.58,0,0.85%
2819,"Nov 06, 2000",681,681,681,681,0,-1.10%
2820,"Nov 07, 2000",682.46,682.46,682.46,682.46,0,0.21%
2821,"Nov 08, 2000",642.37,642.37,642.37,642.37,0,-5.87%
2822,"Nov 09, 2000",637.72,637.72,637.72,637.72,0,-0.72%
2823,"Nov 10, 2000",597.28,597.28,597.28,597.28,0,-6.34%
2824,"Nov 13, 2000",593.45,593.45,593.45,593.45,0,-0.64%
2825,"Nov 14, 2000",631.51,631.51,631.51,631.51,0,6.41%
2826,"Nov 15, 2000",636.61,636.61,636.61,636.61,0,0.81%
2827,"Nov 16, 2000",610.85,610.85,610.85,610.85,0,-4.05%
2828,"Nov 17, 2000",616.14,616.14,616.14,616.14,0,0.87%
2829,"Nov 20, 2000",594.73,594.73,594.73,594.73,0,-3.47%
2830,"Nov 21, 2000",595.17,595.17,595.17,595.17,0,0.07%
2831,"Nov 22, 2000",574.19,574.19,574.19,574.19,0,-3.53%
2832,"Nov 24, 2000",602.3,602.3,602.3,602.3,0,4.90%
2833,"Nov 27, 2000",595.46,595.46,595.46,595.46,0,-1.14%
2834,"Nov 28, 2000",567.68,567.68,567.68,567.68,0,-4.67%
2835,"Nov 29, 2000",563.52,563.52,563.52,563.52,0,-0.73%
2836,"Nov 30, 2000",535.41,535.41,535.41,535.41,0,-4.99%
2837,"Dec 01, 2000",539.91,539.91,539.91,539.91,0,0.84%
2838,"Dec 04, 2000",540.05,540.05,540.05,540.05,0,0.03%
2839,"Dec 05, 2000",597.58,597.58,597.58,597.58,0,10.65%
2840,"Dec 06, 2000",572.56,572.56,572.56,572.56,0,-4.19%
2841,"Dec 07, 2000",557.3,557.3,557.3,557.3,0,-2.67%
2842,"Dec 08, 2000",586.31,586.31,586.31,586.31,0,5.21%
2843,"Dec 11, 2000",606.39,606.39,606.39,606.39,0,3.42%
2844,"Dec 12, 2000",590.77,590.77,590.77,590.77,0,-2.58%
2845,"Dec 13, 2000",564.66,564.66,564.66,564.66,0,-4.42%
2846,"Dec 14, 2000",555.16,555.16,555.16,555.16,0,-1.68%
2847,"Dec 15, 2000",531.11,531.11,531.11,531.11,0,-4.33%
2848,"Dec 18, 2000",519.9,519.9,519.9,519.9,0,-2.11%
2849,"Dec 19, 2000",502.19,502.19,502.19,502.19,0,-3.41%
2850,"Dec 20, 2000",463.78,463.78,463.78,463.78,0,-7.65%
2851,"Dec 21, 2000",466.27,466.27,466.27,466.27,0,0.54%
2852,"Dec 22, 2000",501.25,501.25,501.25,501.25,0,7.50%
2853,"Dec 26, 2000",493.72,493.72,493.72,493.72,0,-1.50%
2854,"Dec 27, 2000",499.73,499.73,499.73,499.73,0,1.22%
2855,"Dec 28, 2000",493.62,493.62,493.62,493.62,0,-1.22%
2856,"Dec 29, 2000",476.64,476.64,476.64,476.64,0,-3.44%
2857,"Jan 02, 2001",444.92,444.92,444.92,444.92,0,-6.65%
2858,"Jan 03, 2001",522.52,522.52,522.52,522.52,0,17.44%
2859,"Jan 04, 2001",522.95,522.95,522.95,522.95,0,0.08%
2860,"Jan 05, 2001",488.23,488.23,488.23,488.23,0,-6.64%
2861,"Jan 08, 2001",489.74,489.74,489.74,489.74,0,0.31%
2862,"Jan 09, 2001",497.75,497.75,497.75,497.75,0,1.64%
2863,"Jan 10, 2001",512.68,512.68,512.68,512.68,0,3.00%
2864,"Jan 11, 2001",535.53,535.53,535.53,535.53,0,4.46%
2865,"Jan 12, 2001",525.18,525.18,525.18,525.18,0,-1.93%
2866,"Jan 16, 2001",517.66,517.66,517.66,517.66,0,-1.43%
2867,"Jan 17, 2001",536.81,536.81,536.81,536.81,0,3.70%
2868,"Jan 18, 2001",568.58,568.58,568.58,568.58,0,5.92%
2869,"Jan 19, 2001",576.22,576.22,576.22,576.22,0,1.34%
2870,"Jan 22, 2001",566.5,566.5,566.5,566.5,0,-1.69%
2871,"Jan 23, 2001",578.91,578.91,578.91,578.91,0,2.19%
2872,"Jan 24, 2001",582.65,582.65,582.65,582.65,0,0.65%
2873,"Jan 25, 2001",557.16,557.16,557.16,557.16,0,-4.37%
2874,"Jan 26, 2001",564.95,564.95,564.95,564.95,0,1.40%
2875,"Jan 29, 2001",575.98,575.98,575.98,575.98,0,1.95%
